"","log H/L MAP1_03K","log H/L MAP1_06K","log H/L MAP1_12K","log H/L MAP1_24K","log H/L MAP1_80K","log H/L MAP2_03K","log H/L MAP2_06K","log H/L MAP2_12K","log H/L MAP2_24K","log H/L MAP2_80K","log H/L MAP3_03K","log H/L MAP3_06K","log H/L MAP3_12K","log H/L MAP3_24K","log H/L MAP3_80K","log H/L MAP4_03K","log H/L MAP4_06K","log H/L MAP4_12K","log H/L MAP4_24K","log H/L MAP4_80K","log H/L MAP5_03K","log H/L MAP5_06K","log H/L MAP5_12K","log H/L MAP5_24K","log H/L MAP5_80K","log H/L MAP6_03K","log H/L MAP6_06K","log H/L MAP6_12K","log H/L MAP6_24K","log H/L MAP6_80K"
"Q16880",0.435415240747814,-0.81453936885341,-0.283298770787364,1.19604042955292,3.50423901291306,0.722291141745755,-0.773688775312099,-0.413095976955594,1.28764959209501,3.4896713749963,0.659924558402378,-0.676526164397879,-0.623220650367507,1.40244932671885,1.3573830938476,0.476848252021543,-0.689497003658303,-0.570271570220592,1.22397851369047,1.24695526504295,0.129217063664153,-1.04674221197943,-0.354132364962383,1.7138717425359,3.36345145707171,0.539729571067321,-0.940007972597464,-0.371590331740754,1.85147921347566,-0.511155974810906
"Q96T88",-1.12070200950465,1.64459466060326,0.684190366496017,-0.0102506110236317,-0.162476512269888,-1.46510171770128,1.15412950079018,0.100574040213197,-0.66074857254916,-0.916044621965107,-0.238936041967207,1.19042522736927,0.369494402007409,-0.110059263474883,-0.340586867186561,-1.7255653748225,0.0375930755402331,-0.291221236799899,-1.22367699164145,-1.33646409673543,-0.748068873311413,1.439835869528,0.481402282763245,-0.115972627767618,-0.102821543865236,-1.37796927187403,0.806447800049395,-0.373962771177527,-0.810586568966328,-0.854074781169655
"Q6BDS2",0.299713560064242,0.195851508575644,-0.331935351925753,-0.937408521370082,-1.27337801071237,0.161178250079813,0.459116814466672,-0.327710447481369,-0.896012313281974,-1.29413707629693,0.183327706044801,0.600269753509005,-0.0479796107294067,-0.863546090731349,-1.21002875500239,0.112233057598497,1.46513863435236,-0.0342785027923573,-0.660224092985632,-1.4067131658851,0.0695646950933596,0.864176237701529,-0.373252498292107,-0.615021860655805,-1.04531232621376,0.534559684608316,0.486353976002037,-0.28526652174187,-0.630058977745734,-0.905520685923795
"Q9BZM5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.250663110804164,0.200127654273602,-0.786970068303467,-0.105224912000063,0.560617141325461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9BZM4",-0.178469367801828,-0.388600962272458,-0.207677689721286,0.233029057445185,1.43616183931445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P11172",-1.48225062618929,-0.884194329408619,-0.425539982527813,-0.317480636185424,0.549324163967891,-1.26426988164792,-0.929555713344347,-0.507972508410839,-0.2159483697344,0.448160917766045,-1.19644229772799,-0.613785012412722,-0.281035664240461,-0.160330592649516,0.691891444525011,-1.60397206966435,-0.811371199487121,-0.35655013036135,-0.177587993740769,0.34300978255439,-1.5028730848963,-0.782645186317563,-0.347013381012587,-0.0212625460199647,0.462994606675499,-1.06105935627168,-0.747608563720075,-0.383077757881299,0.265916914366915,0.589763486984977
"A6NIH7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.444046451953076,-0.351608189220588,-0.592136073327397,-0.74156549878522,-0.645547839420438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H3U1-2",-0.653105498782637,-0.262209420193811,-0.432766099091986,-0.32892406733208,0.137110007802351,-0.557815528209482,-0.0967765830460894,-0.358102587992288,-0.360008479688479,0.150299708101682,-0.69829530378084,-0.209311357325219,-0.553934377275487,-0.605200530072024,0.0093471722592526,-0.961732400155004,-0.329612843026166,-0.578542387073696,-0.558729009561401,-0.180462604985006,-0.65074796821933,-0.169095690197941,-0.547341313704205,-0.379394822905422,0.167614840755111,-0.36210230983427,-0.0730745166486221,-0.598391376049055,-0.366038775057165,0.209890007234039
"Q53HI1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.062550140526999,-0.552579495409503,-0.697289068907835,0.197488002405981,1.77846092080725,0.187387707080472,-0.403389202376125,-0.506168242367414,0.609093023624062,1.62119620141674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8IZJ1",-0.264651129814115,-0.714704322551579,-0.381159955222135,0.428892761785916,1.93406352425457,NA,NA,NA,NA,NA,-0.518494383422945,-0.654035969657128,-0.696283535363198,0.105543992198926,1.7206286976902,-0.54780522312983,-0.773812104716673,-0.791382859962429,-0.0514888565414653,1.29189819604668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H1C4",NA,NA,NA,NA,NA,0.510050455601139,-0.63547238999392,-0.676595341262501,0.578214165472454,2.31100895720316,0.378955461140906,-0.863021188036496,-1.00534787132558,0.601506362923164,1.90465749990576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P13051",-0.505983842282407,-0.107896570246697,0.623866861852698,-0.095928297246668,-0.0690432002780835,-0.639489635152938,-0.21454151585655,0.584192858109738,-0.0731200469230609,-0.227860968778647,-0.688752662972871,0,0.925467801395141,0.161436265825987,-0.0777260219478865,-0.93807176591737,-0.214173280720612,0.652234072909237,0.230571941904652,-0.214976824045663,-0.345106242526677,-0.00155895263019242,0.195977458642588,-0.133289800325975,-0.293588802122669,-0.340568598864791,-0.163170989199794,0.235359447390946,-0.110012552395541,-0.2062955186745
"Q9C0B0",2.06267436276339,1.50878357777259,-0.566271360479123,-1.47521415421589,-1.20832760115546,2.20100646605609,1.69050649292008,-0.293146797253714,-1.38907320597087,-1.0245605716697,2.01613970265525,1.3980219501812,-0.575830351197362,-1.63406115638721,-1.20154297424498,2.08028244563278,1.54473265593262,-0.310629265671648,-1.36583426009223,-1.24577949770728,2.06667476272446,1.32843438331255,-0.59278866981968,-1.18524451719013,-0.937767740983541,2.39124530819936,1.5977933502428,-0.472949688152194,-1.05745171487966,-0.794132089096269
"Q92900",1.72504308528175,0.696349990136987,-0.309395176351307,-1.04817351634144,-1.10957665523726,1.8398789877498,0.939677937114794,-0.168479424138438,-0.996253860767105,-1.01566585515951,1.72534853300421,0.833902076669163,-0.313261937926948,-1.13723520742497,-1.13545923124304,1.67432505354889,0.884089909133533,-0.140920984669067,-1.00908869331826,-1.19422878943937,1.70778980545031,0.735695463590769,-0.388978744863849,-1.01645363118151,-1.03416031691199,2.00981294494112,0.823993864171393,-0.275402111488794,-0.811700365133436,-0.908902754370847
"Q9HAU5",1.39648833344054,1.28463257625083,-0.0457590132971657,-0.889690215528716,-1.43959807094855,1.56910217295356,1.47425431583264,0.189160371036376,-0.781231229219062,-1.28676169758395,1.35507266245418,1.28694027342252,0.0274371827068511,-0.958252373080099,-1.37856933220955,1.26141046027204,1.61456851196421,0.214373524436454,-0.797087098197854,-1.45707833932508,1.38227990006695,1.18795772949358,-0.261379141866685,-0.937242757864628,-1.15107365609413,1.73859491916706,1.41017826302682,-0.116864073280473,-0.770362860357597,-1.03053081927698
"Q9H1J1",0.466339987979475,0.894914747949901,0.0611540632071007,-0.911125705567029,-1.18419506972714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9BZI7",1.57942154276352,1.27142567609293,-0.110869162578797,-1.04850172368373,-1.38356701755525,1.4838802538141,1.46430231967895,0.037030730944967,-0.906034249630553,-1.43842457564968,1.4332265482899,1.24299875442416,-0.0937712723168862,-1.07694972884054,-1.43323354537782,1.31713037872859,1.19010911723394,-0.0131158291727252,-0.934593128761388,-1.60011798997333,1.56632808613291,1.27040933576144,-0.351203258354982,-1.0210722236186,-1.17146590100001,1.84522908771872,1.24232811627952,-0.243215799693038,-0.862916230410981,-1.17765326224607
"Q16831",2.18364530539466,1.02630432435191,-0.287835661980857,-0.983788966844083,-1.37583358299745,2.54460902638193,1.31167748386373,-0.0523712434305894,-0.933600771088617,-1.23616354110905,2.10608026022513,1.27190370626328,-0.297892159431853,-1.20160933556242,-1.49301222630985,1.98174307735332,1.35957739283328,-0.0703907705871602,-1.143085998709,-1.43526089794705,2.36025189085822,1.16465757525366,-0.481545432624218,-1.15540545055925,-1.14267184769686,2.62463902597953,1.18307357621485,-0.338688199618375,-0.996973517110102,-0.966770839214889
"Q9NVA1",-1.11378544754964,-0.570442949838094,3.39698145949187,4.9324864314912,4.66049513188851,-1.07102714006635,-0.465480155639142,3.45956276677073,4.11860890325427,5.02560469413627,-1.18718143951887,-0.379620038731178,3.00124378816619,4.3808679494436,5.27612440527424,-1.2997378552533,-0.625222015635674,2.80838505065609,4.23304440126558,5.90091509821994,NA,NA,NA,NA,NA,-0.922866403891653,-0.61446956523263,3.22596895962174,4.95191411730702,4.11261673756214
"Q9BRT2",-1.16520789523554,-0.618938171575412,3.13553486976119,4.6657906853172,5.10194416498103,-1.08647673560259,-0.46470346919191,3.10487337672602,4.86809407991528,4.97264670757069,-1.14544574091375,-0.481626008730629,2.87142970120723,4.43269221678717,4.98335847906652,-1.26562203455549,-0.527512228537256,2.90575522887353,4.47540919340106,5.18669862937221,NA,NA,NA,NA,NA,-0.870545518634143,-0.649683808360009,3.31073273619717,5.67118012666803,3.56315813040281
"Q9UDW1",-1.18324466690809,-0.573273656735049,3.38322043336566,4.60329994003514,4.90554345147192,-1.12535252354074,-0.458346398881771,3.23488447596799,4.82847926209321,5.16755864494196,-1.09215561742191,-0.370862569635172,3.04470885485202,4.66755155906249,5.17696099208944,-1.24896482333214,-0.578951787576438,3.05185929883525,4.64915556264865,5.16212945458217,-1.23188767941459,-0.75840384469046,2.99637066744912,4.99684064779537,5.42088657497553,-0.893571272422179,-0.606386108386039,3.09841955776554,5.00894397833771,5.45150786429011
"P14927",-1.11441001790482,-0.585214994447157,3.41440618208775,4.13676559327617,5.10530093010739,-1.12337108008878,-0.358712939417684,3.08331550233567,4.19534759832222,4.90876488113987,-1.1394582564882,-0.437623235828946,2.89169136778093,0.557287542278308,4.90366497339684,-1.28848747275473,-0.59749609912741,3.0975602339983,4.6637430988717,4.94401506587589,-1.2117653325761,-0.697733597778135,3.13346488779486,4.72873684336602,5.15546591083815,-0.926179766708329,-0.634822603049356,3.18100711021829,4.78125478643338,5.0536326982821
"P31930",-1.19773232330017,-0.609244280815648,3.47300756791617,4.65535182861255,4.87921563716567,-1.08951292411196,-0.443810951558192,3.40925514668484,4.74216793891364,5.03439181482436,-1.1329259088934,-0.400034805293243,3.15184258469329,4.60056711217628,5.19884771203833,-1.26357696117597,-0.606715608674687,3.20911019734895,4.77510323208565,5.07330611733652,-1.21755788441529,-0.761995831353491,3.11812712163654,4.93936764270633,5.43862553808838,-0.893383671012216,-0.639961666066318,3.17946327812161,5.02423101527129,5.62784026504398
"P22695",-1.17328678794843,-0.572629826377662,3.46858331700683,4.51866102310956,5.00746463582172,-1.08020992029066,-0.431150680634036,3.31539233132432,4.81090576149022,5.08966763043294,-1.13046019522099,-0.37973265982965,3.08612136001562,4.42519072149345,5.02940871196187,-1.2798091061674,-0.534725510292611,3.13868342797927,4.52957110757389,5.07197713585133,-1.22978832700023,-0.787866492466244,3.0863591818249,4.63279167920612,5.37204664802904,-0.921171591704111,-0.612174282821997,3.10959458133312,4.83905258069301,5.35070939252101
"P47985",-1.19271103122321,-0.622776279317087,3.47935992189155,0.157302466318974,3.52406367577721,-1.14455241150718,-0.489179826145825,3.46780115648841,4.80771555074112,4.77531397525381,-1.18108401224163,-0.478466769839316,3.05404965212741,4.32236083849133,2.8715479839851,-1.35523923554061,-0.650838571270928,2.94198894020749,4.28392177230762,7.42063398020278,-1.28180717768648,-0.824954513889086,3.05111103557303,5.46241229306308,4.94771290571586,-0.931260409327695,-0.649140710179655,3.29362062383725,4.30188025283903,4.48052364638826
"P07919",-1.21967310111219,-0.651178383399868,3.36541259249094,4.52894632083298,5.34063347630369,-1.09878360719414,-0.456741698269185,3.12532047371441,4.75462031167453,5.10710196931002,-1.18790434787928,-0.447308157646001,2.91477498089397,4.60318122901386,5.18388345903223,-1.32232489058552,-0.614535829520945,3.02071553629817,4.76054032698825,5.13409769744888,-1.26961654600244,-0.791907308341602,2.96243797092299,4.96993327469786,5.64143042389167,-0.914765721346238,-0.594944335084538,3.08358782455646,5.04727662789158,5.75047251876251
"O14949",-1.1430222754298,-0.680335826315183,3.36834930613607,4.40135740989028,4.60288440871842,-1.09443344402806,-0.462395793234584,3.33170521649889,4.64212391615349,5.28358846236613,-1.22799613801407,-0.450064737564021,2.94063660720115,4.62795696433957,4.90467676550867,-1.31987371785034,-0.674912978503106,2.97528166712443,4.4861994925681,4.92205509446309,-1.28496767243145,-0.770879721585796,3.02309563552162,4.94953493301701,5.42968290905411,-0.945498783817439,-0.650906527293875,3.23594145718231,4.89399313050991,5.57301089820435
"Q14146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0644690173684425,1.63589366323973,0.834792104764455,-0.588096550635205,-1.0310024327382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O94763",2.17823658460481,1.4344547602324,-0.508095608758553,-1.22115223680423,-1.3214592951749,2.0607737378613,1.57700577689281,-0.30880533267994,-1.17436088779273,-1.13672756253279,2.0353423807922,1.36109457017632,-0.647512641248155,-1.35878693895816,-1.32905092235934,1.98913900736823,1.37984272749168,-0.34472145299669,-1.16078210002058,-1.42070397740663,1.98626529307027,1.13205033564682,-0.633747736300436,-1.20836093784028,-1.0086532153226,2.05585506092862,1.52461536601876,-0.574218461296465,-1.0534338148395,-0.805862504883015
"P06132",-0.659289623784238,-0.803367778200957,-1.05011400721676,-1.24225985245062,-0.546097928937288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9NZ43",0.506805024263547,-0.725875531771108,-0.537968627926097,0.5760867241794,2.38595555821035,0.575118667348548,-0.591962097440434,-0.547868495065498,0.676989477870998,2.915310552145,0.598365205323645,-0.610763614251061,-0.720326652052417,0.787683200845319,2.77623034998798,0.570462931026041,-0.618561566880726,-0.687032844594294,0.77306797704616,2.14345872708553,0.292074949977542,-0.849466318164048,-0.502546026595511,0.889940736525117,1.96809075204526,0.596267294259297,-0.761922436036868,-0.395719880316673,1.12829340100982,1.9520725901751
"Q96IX5",-1.20074687643936,-0.55832530694274,3.3828055677867,4.68784454874542,4.58104990094504,-0.97536826713268,-0.26376748113146,3.43376068196535,4.69732902379372,5.04766925139131,-1.23677541432422,-0.357252225702723,3.22866479481694,4.41974112430727,3.66129355585531,-1.29647399845961,-0.589528635348725,3.04217153219826,4.59191872937568,1.89328454003027,-1.33420704120227,-0.754187964692765,3.25863952113709,2.7206286976902,4.74060380783025,-0.970667270181358,-0.574218461296465,3.06030683786377,3.78492270156286,4.94378070614879
"O60763",-0.601124312847325,-0.247559673105809,-0.0636805489976076,-0.0533140493537216,1.21456003561392,-0.47999521906095,-0.0867218469996868,-0.0822703793634509,-0.12631277232814,1.15917706192676,-0.366745504452438,0.0990931792191091,-0.0819649404173051,-0.259789109435454,1.17549266504098,-0.67816424055002,-0.207977612464859,-0.199967789437578,-0.294367059749574,0.843421123439057,-0.797814256733245,-0.393766255180518,-0.0998500092119145,-0.0262785291951855,0.859731066521022,-0.371851669248552,-0.232260464454422,-0.158542077557538,-0.0774824340421737,0.745710621988001
"Q14694",2.2507797097549,1.41586681052321,-0.531865069822979,-1.48084058359143,-1.12001199490609,2.35385961427489,1.55890433684921,-0.369594528517677,-1.3674339685236,-1.09526543922619,2.25830785670624,1.55434326566276,-0.503077533991929,-1.57742251625875,-1.19116192567653,2.16671544496642,1.5799524688313,-0.337885668790339,-1.37703217696801,-1.24803932664207,2.39952659571298,1.53057020390253,-0.612637459164004,-1.31789419360287,-1.07039077058716,2.72218182927623,1.68072942494532,-0.479673305682014,-1.21032916695974,-0.931012828448864
"P54578",-0.109763452178508,0.0214797274104514,-0.369445420456887,-0.415980368076248,-1.1375208361943,-0.0506966638042917,0.104336659814736,-0.431928969749376,-0.406655791238905,-1.07500322316702,-0.137822394590497,0.194969550093418,-0.282772150052601,-0.304986127367418,-1.14681871758533,-0.488167664235806,0.15419432499279,-0.201111700070307,-0.269390474130039,-1.3505592843047,-0.19289241829347,0.13119435170845,-0.265639378079633,0.00216242115062073,-1.41688533179645,0.112499976200718,0.0636409926426959,-0.475294377478391,-0.00219456475421267,-1.37138502833284
"Q9Y4E8",-1.2336168589987,-0.77420682967432,-1.70849073884459,-1.18616341035704,-0.539708266946951,NA,NA,NA,NA,NA,-0.603139066867378,-0.424184266262844,-0.794632512293118,-1.16854428185473,-0.602372252728776,NA,NA,NA,NA,NA,-1.26108519950528,-1.19521949269039,-0.965530708210771,-1.04709990496661,-0.74347237310779,-0.948001532202998,-0.940949354264272,-1.37209438218751,-0.903306347756693,-0.607880446109596
"Q9Y5T5",1.56846995587205,1.16703672211749,-0.202123739297551,-0.915799638325345,-1.71975630413398,1.53799177289698,1.72970502574839,0.36109457017632,-0.553701416382315,-1.52234339351766,1.23909248294191,0.967094810502463,-0.154249033026011,-0.966066088558068,-1.90855064961965,2.01396242648416,1.04166353172936,0.494159563712844,-0.490598046865335,-1.71586494973524,1.86647282971585,1.27369491003708,-0.0461164625689274,-0.760479753101883,-1.44022432562221,2.40220371747654,1.54878184374109,0.02828624307911,-0.587337688191163,-1.25766603915096
"O94966-7",-0.0765084934904663,-0.685709516012004,-0.461700235969888,0.124195771587192,0.576957420290858,0.207143204941749,-0.111336618961971,-0.607550679704153,-0.0872428470307367,0.174789893047815,-0.0128974650986136,-0.375477942023138,-0.910230691366492,0.454175893185802,0.440952198029637,NA,NA,NA,NA,NA,-0.0597054333385582,-0.636436406202811,-0.676872081895893,0.104336659814736,0.324119326435102,0.106348319505147,-0.53819906194867,-0.500911846327456,0.39011735366633,0.930018175900452
"Q9UPT9",0.561301694145369,0.69438992740731,-0.212216516823663,-0.679411347708117,-1.11341083508182,0.797345070843513,0.708584557137925,0.0873270517974754,-0.757720669566582,-1.15306145792279,0.700617269681639,0.710525442338597,-0.297271542466706,-0.793706865813834,-1.14009404304451,0.944558633869451,0.520950197158012,-0.0162201712152462,-0.832873333099769,-1.31911757892098,0.905042763090917,1.15120939288489,-0.422385068754486,-0.759526906614784,-0.860268577756256,1.30836087519861,0.905196839562563,-0.222481390273873,-0.797513319093253,-0.760993085071457
"Q9UPU5",-0.710732103006451,-0.752388395424021,-0.475194099097262,-1.10444919441683,-1.14777738267535,NA,NA,NA,NA,NA,0.0814759815979586,0.610794538087838,-0.499605833584205,-1.21276815592625,-1.51292531994828,-1.26610773206091,-0.934924066397665,-0.260583906598971,-1.06564202430227,-1.17788172527066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q8TEY7",-0.0529398462793224,-0.773516131855795,-0.137314543077542,0.999639281148042,2.39763869880663,0.0926133927142838,-0.569286532304855,-0.251023610753787,0.736734744491198,2.26921272387275,-0.0210575844737882,-0.394752220707884,-0.395966642489667,0.69438992740731,2.36367572180726,0.060185765046563,-0.549810183024256,-0.280247042922394,0.861081941874885,2.26585692081078,-0.18100223283528,-0.881720019873613,-0.276887093709593,1.07867814250353,2.26645674413594,0.172487515510134,-0.681145231339758,-0.223676991641455,1.30911796616488,2.57507024745155
"Q53GS9",1.06149972653887,1.46513863435236,-0.0273514545438712,-0.946721807257331,-1.41754034043924,0.771632081274976,1.1798294908513,-0.292492878468127,-1.28352703281745,-1.70199867077128,1.29007046960154,1.41953889151378,-0.0327575992118953,-1.08914456076491,-1.58761950479046,0.68050440115236,0.724562965306671,-0.24894767910791,-1.36056406757261,-2.09609791450877,1.18097529530334,1.26939227894041,-0.373887989141387,-0.985044899135558,-1.27658997495955,1.16800012451782,0.960140980310769,-0.624421136332578,-1.32818128322761,-1.61568489437348
"Q70EL4",0.286881147788162,0.648465443027314,-0.457553731055513,-1.17273377571616,-1.38341645844416,0.669933835668961,0.666665710594598,-0.185342942039737,-1.23287068419131,-1.287501062745,0.827249962243491,0.623398682377264,-0.149600603229745,-1.10820754952038,-1.29477404338364,0.563548654879954,0.604261139476106,-0.111757459247195,-1.07321111178286,-1.59605608762454,0.53615239301918,0.0132121114268512,-0.376713703307991,-1.24127043154214,-1.05961521697103,0.650856447594427,0.517225292502459,-0.162751032960607,-0.698178263660637,-0.963222395652908
"P62068-2",-0.2263918205007,-0.0359784956085444,-0.135189854432661,-0.0621283483202493,0.302874670365585,-0.279633968681193,-0.229585325891915,-0.177180132468217,-0.0072895681874804,0.75702324650746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.432084677968664,-0.392875673416276,-0.297466564746366,0.126576457013373,0.490467443870772,0.122208861700229,-0.0805607535607742,-0.00362571673305554,-0.243437806636362,0.447737871053567
"Q96K76-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03575664378034,-0.624977255342821,-1.42581127872564,-0.907711361840553,-0.122915418576844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P45974",-1.5658014759368,-1.47573568517916,-1.84725843572642,-1.68209396942142,-0.460210884380069,-1.65699021744561,-1.33006616433104,-1.93395904373498,-1.76116423632512,-0.710023927535286,-1.40144422667649,-1.14499900706579,-1.68297384508953,-1.50500077302483,-0.504468556740711,-1.97630463071223,-1.24144097295033,-1.6861272781284,-1.51354304423127,-0.777887900932256,-1.63679527440923,-1.23830623366732,-1.88246452689638,-1.48059900031813,-0.752412698971622,-1.15830055629746,-1.14407406962741,-1.84668753382312,-1.3034007382545,-0.731948938718318
"Q93009",-0.376769899433848,0.356031095272221,-0.158059075463629,-0.50612726253384,-1.10615632399821,-0.596230557940501,0.0724488500696924,-0.493458988005629,-0.775663312048009,-1.35671638522389,0.0384361816561079,0.443500567057692,-0.164334583336401,-0.475314433991058,-1.17279882497743,-0.762167101614378,0.0146409468817532,-0.355313057115657,-0.801380126780785,-1.63809692048604,-0.440459241228609,0.265676925172169,-0.29759068356099,-0.386562643957226,-1.07111807291066,-0.441908733333567,0.0561673063004266,-0.582857702090849,-0.589528635348725,-1.29899219382818
"P40818",1.24147412570144,0.434241233251936,-0.404095381376895,-0.834827682062833,-1.10671545996973,1.27655621838606,0.730487799263776,-0.33606339364483,-0.663442383301195,-0.986702118528185,0.960734102284646,0.59960344760291,-0.409239911905645,-0.880657104448763,-1.06133029339869,1.10346406874751,0.806447800049395,-0.255563311402961,-0.63486740654747,-1.16110469182035,1.37962096205571,0.696706079251689,-0.544729337737845,-0.822477608248395,-0.903900104960838,1.59014687658088,0.795185098594877,-0.433993468769687,-0.578176179812107,-0.676526164397879
"Q93008",-0.562623097967086,-0.381798939553432,-0.805685968268549,-0.875910127889184,-0.361360783512925,-0.60533221289322,-0.301443672822278,-0.924782297494582,-0.841740539167545,-0.641491207717569,-0.625956545761612,-0.428410555199903,-0.883342475129632,-0.798591969641361,-0.357196784698922,-0.957495736871037,-0.44373245996851,-0.667698799014843,-0.832642072261486,-0.693224478506926,-0.722657915672577,-0.360878995707082,-0.81415882097832,-0.646541197859119,-0.479190570254075,-0.499646628591655,-0.348188259019938,-1.10057685058587,-0.782620368106109,-0.671898854359716
"Q9Y2C2",-0.735691776066957,-0.354648798886906,1.04467388763216,1.33742566428269,1.69180213291815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89349086883077,-0.824724518841827,0.559834397303065,1.57579637532908,3.11486671728773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9Y3A2",-0.703266561359977,1.62900683342718,0.472071799416068,-0.14614803085326,-1.07889886431713,-1.17576167339629,1.01321211142685,0.0686020273786715,-0.781652790721501,-1.67968862909296,0.582556003014061,1.42094045613708,0.258458622717901,-0.787194122131135,-1.45814819109148,-1.48883561141615,0.277270659655642,-0.662825558941968,-1.47525426528952,-2.39668818939995,NA,NA,NA,NA,NA,-0.917188429325018,1.58428908589306,-0.315306914764982,-1.03153318222784,-1.31980168754223
"Q9BVJ6",-0.934620703998463,2.08624027582074,0.760604194609025,-0.216367341294949,-0.980767793936817,-1.15942800159908,1.42969629765183,0.451751815036472,-0.677033538450355,-1.46362874701598,0.265436896049098,1.9154444138979,0.758900089708683,-0.232175732122979,-1.2195723061536,-0.928347149915984,1.39237238154301,-0.163849638388736,-1.11637918371433,-2.14088917045569,-0.30064381969934,1.75287701551661,0.420078115979374,-0.152564250637479,-1.10973231767533,-0.580180686611846,1.9174317553901,0.0251705757349061,-0.660771380334233,-1.56430740610874
"Q8TED0",-1.17341693928625,1.55380282922981,0.622930350920177,-0.0574817413126906,-0.760137633233544,-1.16414058579587,1.70637583163702,0.48820648807966,-0.65240237021633,-0.970921751153511,-0.0685741172703842,1.84659360410481,0.619084287543076,-0.623198428563958,-0.909607221782642,-1.30678738972838,0.929639525720885,-0.280492345584848,-1.10107193092648,-1.78946151202162,-0.590332093002799,1.6887174918031,0.708761109183778,-0.191096043173962,-0.73338734264035,-0.755283395929472,1.17740757777352,0.0950467245070402,-0.466755624808389,-0.887046375480228
"Q9Y5J1",-0.374729510625307,1.55149140854749,0.142086629617527,-0.842076708150013,-1.15991146229221,-0.6584696130027,1.07100749331151,-0.192661565979938,-1.20111170007031,-1.5152328413556,0.352532556672896,1.31707247753697,-0.0168330842206651,-1.04966596991307,-1.3554607115989,-0.880179047878125,0.628073654196136,-0.405298590199356,-1.69441463809959,-2.15367117167878,0.0950467245070402,1.36686771213727,-0.242806030453363,-0.769452650396329,-0.988361243753106,-0.173726095779344,1.12789736448606,-0.447367172026018,-1.04671240823322,-1.36401349625438
"O75691",-0.716789382015469,1.57337452644594,0.353549135722044,-0.538387626256438,-0.750566795201093,-0.889048839562214,1.02701246506258,-0.0260581638719462,-1.02679284588654,-1.32275788312286,0.390997783957375,1.59057806812807,0.231186613227865,-0.734899211828089,-0.951680101396389,-0.95335528402908,0.70549139374708,-0.373532827396165,-1.40678966896291,-1.87773811850811,-0.144679996132046,1.63003263389377,0.00144197417390632,-0.69998173516656,-0.790384437776253,-0.315630070986993,1.26849428004786,-0.387694687465952,-0.948085031969054,-1.13974432576589
"Q9BRU9",1.04390439429562,1.29007046960154,-0.259012013929404,-1.07148186161356,-1.20509759856065,0.564914658672826,0.582844994776965,-1.10628055771045,-2.10036030634895,-2.25373883610839,1.88229089098502,1.07519031415522,-0.536733291366805,-1.52641048230867,-1.60138694734076,NA,NA,NA,NA,NA,1.02055553808023,1.01934608880481,-0.71423086536902,-1.43623660170858,-1.36706178498547,NA,NA,NA,NA,NA
"Q9NQZ2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177794125612347,1.66938966201284,-0.0413577387593613,-0.623220650367507,-0.912808750437377,-0.329902952251498,0.964657388376578,-0.254082900177395,-1.18383449840008,-1.46080644052666
"Q9NYH9",-1.17305905135636,1.38355223995426,0.637842060324105,-0.346518016172896,-0.772875065550074,-1.39130428533541,1.25900124994155,0.07340895518534,-0.866383870111621,-1.22745553704158,-0.153157711386542,1.27578184088108,0.370945412576636,-0.516718199305036,-0.943055842950118,NA,NA,NA,NA,NA,-0.548796802402175,1.31730406836191,0.366587995394262,-0.222296244872902,-0.614425390731237,-0.680543915667969,1.20025323159369,0.0284277045726673,-0.555629770902514,-0.977241602421842
