"","126.Rep1","127N.Rep1","127C.Rep1","128N.Rep1","128C.Rep1","129N.Rep1","129C.Rep1","130N.Rep1","126.Rep2","127N.Rep2","127C.Rep2","128N.Rep2","128C.Rep2","129N.Rep2","129C.Rep2","130N.Rep2","126.Rep3","127N.Rep3","127C.Rep3","128N.Rep3","128C.Rep3","129N.Rep3","129C.Rep3","130N.Rep3"
"O00303",0.0379251378842863,0.0361572831728266,0.0432903063674845,0.110945026368446,0.198181938702938,0.250618893415918,0.209645162694371,0.113236251393728,0.0247728196538632,0.0239913115981993,0.0259753259706554,0.0576276057357443,0.205990411546736,0.285692412552477,0.240554062265968,0.135396050676356,0.0304010698450659,0.0337760850881812,0.0543329494346498,0.08351358151889,0.161970672630356,0.233491149282924,0.23542380467123,0.167090687528704
"O00308",0.525795571305728,0.132902678573879,0.0580362522010432,0.0249125048109366,0.0255781017515457,0.0412829587759007,0.066534734162081,0.124957198418886,0.328002657239623,0.178076481599804,0.117034045856268,0.0372329025669233,0.0389050358902414,0.0731924281393729,0.103187631142144,0.124368817565624,0.2803941347121,0.171529460644914,0.0938327360639922,0.030754018598051,0.0464542779328854,0.0654587833927065,0.107282568819376,0.204294019835974
"O00311",0.0706050233898188,0.0461894685484403,0.0910628102519648,0.176074783960415,0.141392144832106,0.133775378572902,0.150078194365695,0.190822196078658,0.0449151566291074,0.0522998962561215,0.0575270069895602,0.118614303841798,0.165784213836542,0.166577166739335,0.188805524349979,0.205476731357557,0.0785669187257153,0.0908114629697523,0.0955026117592867,0.14786620847862,0.137287606065005,0.140625384517174,0.127494040439407,0.181845767045039
"O00327",0.0932254398724999,0.156389249702853,0.0774712428903696,0.113386057498373,0.0921011389402926,0.12340277511912,0.122367623513319,0.221656472463173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00329",0.051120266696467,0.0535269582113687,0.0499462358097019,0.048836501303308,0.0849103651571144,0.157517347263752,0.225423936932388,0.3287183886259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00330",0.0602885918395913,0.753362422944526,0.13599377095045,0.0101017800774839,0.00644451226213009,0.00981000516194788,0.00794445925794994,0.0160544575059217,0.318144559125053,0.457601524391974,0.174784178229545,0.0213600651013566,0.0101626230939226,0.00779740008427264,0.00395786162403707,0.00619178834983908,0.387774675842029,0.507639328495814,0.0724662218503121,0.0119240713543293,0.009080030862714,0.00613128632420736,0.0026089455761589,0.00237543969443518
"O00391",0.444104244215905,0.341999648069759,0.0958025963852953,0.0395922842743494,0.0178349446731039,0.0204817580356478,0.0193065441489352,0.0208779801970035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O00399",0.105480504085453,0.0354239995916697,0.0522038683995454,0.0835381957562871,0.128494157839016,0.126243112204789,0.166163810026658,0.302452352096583,0.0479996109353418,0.0386223480461349,0.0496933998564562,0.109981906322101,0.16073067385402,0.169399236409667,0.173536945951199,0.250035878625079,0.0561384557727078,0.0403317887940601,0.060738493611364,0.107940239839007,0.142905802050569,0.162414143764492,0.16964363244693,0.25988744372087
"O00400",0.6412814670599,0.183260739456007,0.12299707096011,0.0217605081162929,0.00913973054707282,0.00838881077457769,0.00828733318938525,0.0048843398966548,0.400477199119272,0.293022165765113,0.194375144948658,0.0626669117595793,0.0246540284337149,0.0151057667157423,0.00400769932152238,0.00569108393639814,0.791758988179629,0.114283070844846,0.0493953630114206,0.02033762274052,0.010494636198041,0.00652084184081536,0.00318160976344798,0.00402786742128075
"O00401",0.134158518668046,0.107875727247064,0.0641412584717496,0.0460334956125704,0.0720299865438763,0.124363717735629,0.168595070844525,0.282802224876539,0.103453123490717,0.0960860751989712,0.0586848548389452,0.0347167503017943,0.05445030787333,0.124859132033104,0.215535056004938,0.3122147002582,0.134913590279476,0.100762785702762,0.0431122956255759,0.0378156550939133,0.0504675255964504,0.122371014782585,0.214124116969941,0.296433015949297
"O00408",0.0604853601314825,0.0989867145039822,0.062069354207607,0.117872715261606,0.154822882843352,0.138824351331882,0.145543189678976,0.221395432041113,0.0802744440877879,0.0962261115606506,0.0648755743367928,0.0878151381607129,0.161026017709071,0.189012783300691,0.162270061642024,0.15849986920227,0.080454709038578,0.166428598543,0.0566159919729885,0.0879866056459526,0.135871180453166,0.165344922580464,0.141191915089495,0.166106076676355
"O00410",0.0550851127039287,0.0827999318524408,0.0591824487744406,0.0770889725506858,0.124867557258083,0.144025056662194,0.177173305879526,0.279777614318702,0.0725664433111848,0.0937664909323779,0.0733218951319563,0.0559148541641549,0.0985368631985196,0.152788595737241,0.186480813094575,0.266624044429991,0.0848692837933407,0.090140848324499,0.058306622479092,0.0598527669599207,0.0927408930673178,0.139963510224335,0.159183843272824,0.314942231878671
"O00411",0.0545129615549099,0.737293500938365,0.149530533990899,0.0209407046205837,0.0105181666511051,0.0126968153280663,0.00978432224026249,0.00472299467580795,0.323374781154312,0.45275491705804,0.164642559269246,0.0245365314221982,0.0111319758495296,0.00904030212564944,0.00813272648076951,0.00638620664025514,0.279669244007693,0.572952660579659,0.0926831991254179,0.0187741855646617,0.013155028624282,0.0110230443690598,0.0070419632246338,0.00470067450459243
"O00418",0.0819451112125346,0.0417610273626223,0.0824965927709155,0.14839338004735,0.160054291017299,0.129348987529006,0.148205846104953,0.20779476395532,0.0560591757694741,0.0467085094786192,0.0617728889313212,0.149666706438609,0.174577497619002,0.160116975419337,0.159711639518058,0.191386606825579,0.066280579714074,0.0587951384183776,0.0928149051091725,0.138604872273743,0.150630853013337,0.154688509437993,0.155645830055136,0.182539311978167
"O00422",0.0448231685777416,0.0682739328228723,0.0688905844056157,0.456491209825016,0.186080423956618,0.0824012374522249,0.0560698081072701,0.0369696348526411,0.0241481397261217,0.0324424868142497,0.0554848845388596,0.511508590412228,0.244111040127794,0.0842403030971463,0.0204400802333314,0.027624475050269,0.0447036487500108,0.035794670918883,0.100316342614061,0.384569431924262,0.226536799290064,0.113753130001154,0.0573044982974756,0.037021478204089
"O00429",0.0862583894392552,0.038161802053254,0.0456120996461739,0.0620163180107949,0.119142213373104,0.153561884182966,0.186799131128077,0.308448162166375,0.0599608034760516,0.0583988743187965,0.0432722221392626,0.0496509996856829,0.0989444334090286,0.169305063894278,0.21908416781191,0.301383435264989,0.0649024731966429,0.0550658563083462,0.0386263303152559,0.0434402453753804,0.0881463247869494,0.149880040412239,0.207613277491719,0.352325452113466
"O00442",0.191105951072274,0.0255304476165534,0.0530777399859368,0.0664515423409733,0.0769396081479868,0.0955450716582995,0.14334817433245,0.348001464845526,0.0711509207655033,0.0391855416156317,0.0535190183373053,0.086956307298953,0.11657996402713,0.152979779733521,0.190166481876169,0.289461986345786,0.0925426517871511,0.0467792156173951,0.0653677174585733,0.0798399101942305,0.0902108790812906,0.137296323447888,0.136850197745738,0.351113104667733
"O00443",0.0594818560070603,0.0551555325787473,0.0411770109004208,0.0549130225681985,0.104727658174008,0.160175371220371,0.215238141944018,0.309131406607177,0.0583566471829695,0.0523696514638464,0.0385177584755559,0.0345870431670287,0.0734075208468904,0.184948977551607,0.261837474282195,0.295974927029906,0.0550865035859303,0.054054554051547,0.0382085286164092,0.0354180668408977,0.067928773575915,0.144743297145656,0.191520510559605,0.41303976562404
"O00459",0.0750572523323792,0.054744878352897,0.0341553601753549,0.0320415155343726,0.0717841973980685,0.153160815416323,0.236897111746732,0.342158869043873,0.10426979257228,0.0869894310663598,0.0454323226343199,0.0396760175716233,0.0557412839401284,0.123923959849615,0.230443339126299,0.313523853239375,0.0688001632209334,0.0917755762350024,0.0459253091692594,0.0375667346722568,0.0514886885566278,0.130808650623724,0.16944764649748,0.404187231024717
"O00461",0.743241492252417,0.197096155063885,0.031625620636127,0.00510028318532325,0.00388849084887631,0.00359977864910493,0.00352734673128304,0.0119208326329832,0.622963330587985,0.251034044407701,0.0886228256765047,0.0180805688127876,0.00722931239193896,0.00443581532497541,0.00370183725532097,0.00393226554278633,0.887261841314975,0.0815802476904845,0.0150542929147842,0.00399323090474208,0.00281488598518377,0.00254448021060786,0.00170580956442653,0.00504521141479654
"O00468",0.289521986576461,0.455047308895864,0.169730158949765,0.0327697348230624,0.0128734883517882,0.0141718641366317,0.0148966972525669,0.0109887610138619,0.310759599104949,0.377531708447492,0.185418521278064,0.0586084791639997,0.0219798579997217,0.0158258578959235,0.015776166719546,0.0140998093903045,0.491736241654456,0.353572646552992,0.0837466878953771,0.023365048693193,0.0145066995625396,0.0110483016862269,0.00943934818358146,0.0125850257716345
"O00469",0.178737955730483,0.552404154964421,0.194756953529469,0.0279907274093519,0.0134308272179136,0.0138233143953995,0.0108635137625292,0.00799255299043307,0.293322224487835,0.405802080812535,0.194664729352664,0.0488750244616372,0.0203174412077005,0.0143378633163544,0.0116013675043458,0.0110792688569277,0.416325353208566,0.384474761121382,0.0965715338328187,0.0298447259055265,0.0198060090742123,0.0184917149315022,0.0164148161317728,0.0180710857942198
"O00471",0.199694998683885,0.1495962068937,0.0755216713551381,0.0550841515622478,0.0963626824115306,0.119491923954112,0.130012615262221,0.174235749877165,0.176381900146315,0.146894439641935,0.0848057712212091,0.0486517062677088,0.0802809623553518,0.145447908161482,0.156143759968328,0.161393552237671,0.229899447301256,0.149964831596564,0.0574575079580559,0.0401915365461587,0.0710001656810696,0.127486100388438,0.117678512179183,0.206321898349275
"O00479",0.111652002525037,0.1485926262853,0.0967410167864438,0.282002440813072,0.0980289463035081,0.0779559334474453,0.0812164385651738,0.10381059527402,0.0363960265279949,0.0305086129575502,0.0716161368113691,0.585250844943634,0.19504613291536,0.0445566600092495,0.019776846288809,0.0168487395460333,NA,NA,NA,NA,NA,NA,NA,NA
"O00483",0.018070793622344,0.812498167678785,0.110826982865359,0.0201542420807867,0.0082910900240576,0.00721262007993003,0.00436810576407624,0.0185779978846619,0.320335392161844,0.481690625916991,0.151882082615294,0.0262892560064963,0.00896677156661861,0.00512527582573092,0.0023351627955656,0.00337543311145868,0.188394085200776,0.672285841609266,0.0960954390520318,0.0137330175573753,0.0136963410105043,0.00851378278380805,0.0031981492670558,0.00408334351918304
"O00487",0.0296537138459003,0.0163042221974445,0.0127641081991407,0.198423034840856,0.321017792326474,0.211214078351172,0.122034492477975,0.0885885577610385,0.0251339720771907,0.0313207864169268,0.0203257944306248,0.115211411729051,0.321643648533599,0.239969310160416,0.135013707613639,0.111381369038554,0.0296459182606642,0.0305964003556435,0.0233598325369489,0.136129010556225,0.27569732327553,0.239786497066131,0.164288493585164,0.100496524363693
"O00488",0.0897599454146698,0.0849727122506522,0.0965793294924825,0.219698421668511,0.105058773366409,0.120548745420438,0.176112927308989,0.107269145077849,0.0623279591261503,0.0809971629103629,0.0950688988787322,0.301024486125135,0.126228833143047,0.0774361554148895,0.146742636211695,0.110173868189989,0.0987958876817661,0.0930682750376223,0.101784132238763,0.265477956637175,0.147138838594035,0.0836748341992327,0.139833712654044,0.0702263629573604
"O00499",0.215263207073117,0.0478475888021121,0.172966460971585,0.153459963378163,0.108141656337742,0.0874190925967889,0.0914409801818675,0.123461050658624,0.0901406006524335,0.0421297523128146,0.182269595818078,0.230373123177152,0.143615650453948,0.104089771800213,0.0917271757533578,0.115654330032003,0.141446456931597,0.04891462756843,0.174470296533225,0.145150645227662,0.122807098857187,0.124150685470983,0.126617951955366,0.116442237455549
"O00505",0.108501766894163,0.0376410978995494,0.0972171912140213,0.164115228587676,0.168321560576573,0.132200732033114,0.135754079416001,0.156248343378902,0.0699181905526117,0.0673823011928881,0.0931591907823542,0.1592767325916,0.169639955590902,0.169812317554584,0.148370355728084,0.122440956006976,0.0868817784413364,0.0615322608652671,0.10932842933925,0.152260468955248,0.159153883831186,0.153204258925124,0.10746369224419,0.170175227398398
"O00522",0.54237107129155,0.237799921034191,0.0791661049156987,0.0278518724589204,0.0251049729880971,0.0238488046060569,0.0262402523082017,0.0376170003972848,0.388306107150104,0.277005196041102,0.143592082062889,0.0464092488297503,0.0336224335195408,0.035883025885699,0.0355025616778656,0.0396793448330487,0.626338508708371,0.228282778518238,0.0536866330311523,0.0217895823415759,0.0169644243446972,0.0190677883153293,0.0157925096999219,0.0180777750407142
"O00541",0.0234797180420449,0.032687914852586,0.0612216214775325,0.400805602606199,0.178189134580469,0.117775386260161,0.0985787739618369,0.0872618482191703,0.0488943400220864,0.038633339458448,0.0605131533509659,0.358693462993414,0.196697749214507,0.118675960085238,0.0900620097997427,0.0878299850755984,0.0327484420260848,0.0299817860235731,0.0918946672229912,0.348452517881101,0.217844187404005,0.115687987852504,0.0815601955164088,0.0818302160733314
"O00560",0.381677702905927,0.228887376192006,0.0807591983883444,0.0508980122054884,0.0405386470836517,0.0599111962638728,0.0613841692474871,0.0959436977132218,0.296895560089394,0.280769858254276,0.121429688078706,0.0505105948998431,0.0490318435969371,0.0522367761891804,0.0579859419616289,0.0911397369300349,0.502978424880068,0.155388487213286,0.0484595060321743,0.0282168858189389,0.0366453564366458,0.0661566482157556,0.0555150139013242,0.106639677501807
"O00566",0.0255359673027988,0.0612626657267488,0.0835096595531762,0.476718533628776,0.176282508604407,0.0965556530530892,0.0621912392772219,0.0179437728537817,0.0245856789045188,0.0424820970914246,0.0615390597344961,0.538870580561418,0.19834847286683,0.0688149134288401,0.0432410501115681,0.0221181473009043,0.0303625753704922,0.0386354894599409,0.0996989175698488,0.427255615044432,0.229005568394776,0.0822592153264015,0.0680681841875335,0.0247144346465749
"O00567",0.0127383020361827,0.049196087534754,0.06474606576281,0.563199644003706,0.189534318610859,0.0704611494599251,0.0364811027971389,0.0136433297946247,0.0396378135241273,0.0416047622673131,0.0574022805184806,0.539860593487607,0.213519499187429,0.0610846364887496,0.0276393753434088,0.0192510391828848,0.0353714200006743,0.0356949951624416,0.0970569284810151,0.456705966818009,0.24436907897738,0.0791961083262052,0.0363556085428768,0.0152498936913989
"O00571",0.0553502308828887,0.0352538595448827,0.0316447851011289,0.0299637988120913,0.0518605189206987,0.0988421290147823,0.208340899192196,0.488743778531331,0.0462978417042198,0.0384493299729892,0.030523956957529,0.0239732527791972,0.0373906557331423,0.0914941184821041,0.229221633320424,0.502649211050395,0.0629862669045749,0.0481077600713688,0.0340388374439202,0.0345140327413568,0.041605791720414,0.0859861065145857,0.196577110975614,0.496184093628166
"O00584",0.613965122924153,0.306566951605706,0.0623690530473844,0.00531840705564035,0.00332502337809125,0.0038919934694111,0.00252287984267214,0.00204056867694138,0.521990491859298,0.31205567409421,0.121168020877436,0.018428512022747,0.00870761876985691,0.00758767217676758,0.00517869749714293,0.00488331270254197,0.866774469529412,0.105411248326133,0.0178865374143628,0.00275323625096952,0.0020605297550371,0.00194112679773337,0.0012264505089955,0.00194640141735769
"O00592",0.301329176967377,0.544427918542608,0.105832914978288,0.0261092406852189,0.0110006250046261,0.00584599683186316,0.00362760096835107,0.00182652602166683,0.399153809288233,0.37635811793499,0.141911116049957,0.0451291929260934,0.0180176460110032,0.00780251170417755,0.0075489866720579,0.00407861941348843,0.539556670003592,0.33414849165703,0.0727995233964321,0.0232138361089833,0.0138149962150019,0.00819136749434379,0.00457490560190318,0.00370020952271366
